transaction_id,user_id,timestamp,amount,status,payment_method,experiment_variant
txn_032872,user_05964,2024-05-17,77.81,success,card,fast_checkout
txn_032873,user_05964,2024-04-06,28.21,success,card,fast_checkout
txn_032874,user_05964,2024-05-07,97.9,success,card,fast_checkout
txn_032875,user_05964,2024-03-20,30.31,success,card,fast_checkout
txn_032876,user_05964,2024-03-01,45.82,success,wallet,fast_checkout
txn_032877,user_05965,2024-05-12,27.02,disputed,bank,fast_checkout
txn_032878,user_05965,2024-03-11,17.92,success,bank,fast_checkout
txn_032879,user_05965,2024-03-03,10.17,success,card,fast_checkout
txn_032880,user_05966,2024-01-25,51.7,disputed,card,control
txn_032881,user_05966,2024-01-27,111.62,failed,card,control
txn_032882,user_05966,2024-03-01,53.91,success,card,fast_checkout
txn_032883,user_05966,2024-05-07,21.13,success,wallet,fast_checkout
txn_032884,user_05967,2024-04-18,30.19,success,bank,fast_checkout
txn_032885,user_05967,2024-05-19,31.78,success,card,fast_checkout
txn_032886,user_05967,2024-03-04,3.68,success,bank,fast_checkout
txn_032887,user_05967,2024-05-11,79.12,failed,card,fast_checkout
txn_032888,user_05967,2024-03-29,38.69,success,card,fast_checkout
txn_032889,user_05967,2024-02-29,9.32,success,wallet,control
txn_032890,user_05967,2024-04-30,34.7,success,card,fast_checkout
txn_032891,user_05967,2024-04-02,46.83,success,card,fast_checkout
txn_032892,user_05968,2024-01-15,35.08,success,card,control
txn_032893,user_05968,2024-01-28,66.27,success,card,control
txn_032894,user_05968,2024-04-12,27.9,success,wallet,fast_checkout
txn_032895,user_05968,2024-02-29,18.26,success,card,fast_checkout
txn_032896,user_05968,2024-02-15,16.36,success,bank,fast_checkout
txn_032897,user_05968,2024-01-22,35.8,success,wallet,control
txn_032898,user_05968,2024-05-01,23.58,success,card,fast_checkout
txn_032899,user_05968,2024-01-13,73.51,success,bank,control
txn_032900,user_05969,2024-02-25,776.73,success,wallet,control
txn_032901,user_05969,2024-02-16,342.85,success,card,fast_checkout
txn_032902,user_05969,2024-01-16,748.27,success,wallet,control
txn_032903,user_05969,2024-03-16,1429.47,success,card,fast_checkout
txn_032904,user_05969,2024-04-17,787.36,success,card,fast_checkout
txn_032905,user_05970,2024-01-02,35.3,success,card,control
txn_032906,user_05970,2024-03-02,21.65,success,card,fast_checkout
txn_032907,user_05970,2024-03-21,31.52,success,card,fast_checkout
txn_032908,user_05970,2024-01-20,36.72,success,wallet,control
txn_032909,user_05970,2024-03-09,7.22,success,card,fast_checkout
txn_032910,user_05970,2024-02-28,90.0,success,card,control
txn_032911,user_05970,2024-03-21,43.23,success,card,fast_checkout
txn_032912,user_05970,2024-02-29,34.44,failed,bank,control
txn_032913,user_05971,2024-04-27,99.84,failed,wallet,fast_checkout
txn_032914,user_05971,2024-04-20,97.2,success,bank,fast_checkout
txn_032915,user_05971,2024-03-15,223.56,success,wallet,fast_checkout
txn_032916,user_05971,2024-02-10,168.49,success,card,control
txn_032917,user_05971,2024-03-11,679.95,success,card,fast_checkout
txn_032918,user_05972,2024-02-25,15.25,success,card,control
txn_032919,user_05972,2024-02-12,55.64,success,wallet,control
txn_032920,user_05972,2024-04-01,69.14,success,card,fast_checkout
txn_032921,user_05972,2024-04-04,21.53,success,card,fast_checkout
txn_032922,user_05972,2024-02-27,47.83,success,bank,fast_checkout
txn_032923,user_05972,2024-03-05,18.33,success,card,fast_checkout
txn_032924,user_05973,2024-06-09,44.48,success,bank,fast_checkout
txn_032925,user_05973,2024-04-02,6.21,success,card,fast_checkout
txn_032926,user_05973,2024-03-11,143.29,success,card,fast_checkout
txn_032927,user_05973,2024-06-04,19.61,success,card,fast_checkout
txn_032928,user_05974,2024-02-27,93.52,success,card,control
txn_032929,user_05974,2024-02-16,181.72,success,card,fast_checkout
txn_032930,user_05974,2024-02-23,50.3,success,card,control
txn_032931,user_05974,2024-03-18,117.22,success,card,fast_checkout
txn_032932,user_05974,2024-04-05,145.6,success,card,fast_checkout
txn_032933,user_05974,2024-05-01,21.7,success,card,fast_checkout
txn_032934,user_05974,2024-04-17,10.49,success,card,fast_checkout
txn_032935,user_05975,2024-03-16,56.3,success,bank,fast_checkout
txn_032936,user_05975,2024-04-06,40.43,success,card,fast_checkout
txn_032937,user_05975,2024-05-10,17.72,success,card,fast_checkout
txn_032938,user_05975,2024-04-01,24.21,success,wallet,fast_checkout
txn_032939,user_05975,2024-04-22,21.16,success,bank,fast_checkout
txn_032940,user_05975,2024-03-02,10.66,success,bank,fast_checkout
txn_032941,user_05976,2024-04-09,700.28,success,card,fast_checkout
txn_032942,user_05976,2024-02-26,2227.28,success,card,control
txn_032943,user_05976,2024-04-01,437.0,success,card,fast_checkout
txn_032944,user_05977,2024-03-17,219.53,success,bank,fast_checkout
txn_032945,user_05977,2024-04-07,102.54,success,bank,fast_checkout
txn_032946,user_05977,2024-02-11,228.67,success,wallet,fast_checkout
txn_032947,user_05977,2024-02-17,42.64,success,bank,control
txn_032948,user_05978,2024-05-12,150.02,success,card,fast_checkout
txn_032949,user_05978,2024-01-30,137.97,success,card,control
txn_032950,user_05978,2024-05-04,100.02,success,card,fast_checkout
txn_032951,user_05978,2024-04-09,257.24,success,card,fast_checkout
txn_032952,user_05978,2024-02-28,449.31,success,card,fast_checkout
txn_032953,user_05978,2024-05-13,261.24,success,card,fast_checkout
txn_032954,user_05979,2024-05-17,87.39,success,wallet,fast_checkout
txn_032955,user_05979,2024-02-03,16.45,success,card,control
txn_032956,user_05979,2024-01-31,43.91,success,card,control
txn_032957,user_05979,2024-04-24,18.36,success,bank,fast_checkout
txn_032958,user_05980,2024-05-12,38.78,success,card,fast_checkout
txn_032959,user_05980,2024-04-14,48.66,success,bank,fast_checkout
txn_032960,user_05980,2024-04-15,9.81,success,card,fast_checkout
txn_032961,user_05980,2024-05-31,25.82,success,card,fast_checkout
txn_032962,user_05980,2024-06-15,4.16,success,card,fast_checkout
txn_032963,user_05980,2024-06-10,46.47,success,card,fast_checkout
txn_032964,user_05980,2024-05-13,27.75,success,card,fast_checkout
txn_032965,user_05980,2024-06-03,43.72,success,bank,fast_checkout
txn_032966,user_05981,2024-06-14,52.05,success,bank,fast_checkout
txn_032967,user_05981,2024-04-23,11.35,success,card,fast_checkout
txn_032968,user_05981,2024-02-22,24.17,success,bank,control
txn_032969,user_05981,2024-04-08,67.19,success,card,fast_checkout
txn_032970,user_05981,2024-03-14,41.98,success,card,fast_checkout
txn_032971,user_05981,2024-06-09,13.66,success,card,fast_checkout
txn_032972,user_05982,2024-02-03,197.43,success,card,control
txn_032973,user_05982,2024-03-11,70.68,success,card,fast_checkout
txn_032974,user_05982,2024-05-15,124.98,success,card,fast_checkout
txn_032975,user_05982,2024-03-17,197.41,success,card,fast_checkout
txn_032976,user_05983,2024-03-24,145.04,success,card,fast_checkout
txn_032977,user_05983,2024-05-10,25.12,success,card,fast_checkout
txn_032978,user_05983,2024-05-12,31.73,success,card,fast_checkout
txn_032979,user_05983,2024-02-25,64.47,success,wallet,fast_checkout
txn_032980,user_05983,2024-05-07,79.15,success,card,fast_checkout
txn_032981,user_05983,2024-03-14,14.13,success,card,fast_checkout
txn_032982,user_05983,2024-04-30,29.69,success,bank,fast_checkout
txn_032983,user_05984,2024-05-01,10.22,success,bank,fast_checkout
txn_032984,user_05984,2024-04-21,58.9,success,bank,fast_checkout
txn_032985,user_05984,2024-04-18,121.71,failed,card,fast_checkout
txn_032986,user_05984,2024-05-18,33.47,success,bank,fast_checkout
txn_032987,user_05984,2024-03-07,53.15,success,card,fast_checkout
txn_032988,user_05984,2024-05-31,20.25,success,card,fast_checkout
txn_032989,user_05984,2024-05-16,45.42,success,card,fast_checkout
txn_032990,user_05984,2024-05-19,49.7,success,card,fast_checkout
txn_032991,user_05985,2024-05-25,28.39,success,bank,fast_checkout
txn_032992,user_05985,2024-05-04,30.67,success,bank,fast_checkout
txn_032993,user_05985,2024-05-01,16.71,success,card,fast_checkout
txn_032994,user_05985,2024-03-14,56.69,success,card,fast_checkout
txn_032995,user_05986,2024-04-03,31.2,success,card,fast_checkout
txn_032996,user_05986,2024-04-28,108.48,success,card,fast_checkout
txn_032997,user_05986,2024-06-02,10.66,success,card,fast_checkout
txn_032998,user_05986,2024-02-16,6.79,success,card,control
txn_032999,user_05987,2024-04-19,20.28,success,card,fast_checkout
txn_033000,user_05987,2024-04-27,144.01,success,card,fast_checkout
txn_033001,user_05987,2024-04-17,238.01,success,card,fast_checkout
txn_033002,user_05987,2024-03-07,70.24,success,bank,fast_checkout
txn_033003,user_05988,2024-05-07,61.54,success,card,fast_checkout
txn_033004,user_05988,2024-05-08,11.86,success,bank,fast_checkout
txn_033005,user_05988,2024-03-18,13.37,success,card,fast_checkout
txn_033006,user_05988,2024-03-02,18.27,success,bank,fast_checkout
txn_033007,user_05988,2024-03-05,33.5,failed,card,fast_checkout
txn_033008,user_05988,2024-05-25,116.89,success,bank,fast_checkout
txn_033009,user_05988,2024-05-28,63.92,success,card,fast_checkout
txn_033010,user_05988,2024-05-26,11.33,success,bank,fast_checkout
txn_033011,user_05989,2024-03-03,68.29,success,card,fast_checkout
txn_033012,user_05989,2024-05-19,25.54,success,card,fast_checkout
txn_033013,user_05989,2024-04-14,15.36,success,card,fast_checkout
txn_033014,user_05989,2024-05-10,54.56,success,bank,fast_checkout
txn_033015,user_05989,2024-05-15,47.29,success,card,fast_checkout
txn_033016,user_05990,2024-04-22,71.5,success,card,fast_checkout
txn_033017,user_05990,2024-02-23,40.07,success,bank,control
txn_033018,user_05990,2024-02-20,15.57,success,card,control
txn_033019,user_05990,2024-02-26,50.06,success,bank,control
txn_033020,user_05990,2024-03-05,39.09,success,card,fast_checkout
txn_033021,user_05990,2024-02-11,23.8,success,card,control
txn_033022,user_05990,2024-03-10,54.17,success,bank,fast_checkout
txn_033023,user_05991,2024-03-14,58.72,success,card,fast_checkout
txn_033024,user_05991,2024-05-18,182.04,success,card,fast_checkout
txn_033025,user_05991,2024-02-23,205.6,success,card,control
txn_033026,user_05991,2024-05-19,114.44,success,card,fast_checkout
txn_033027,user_05991,2024-05-23,148.1,success,bank,fast_checkout
txn_033028,user_05991,2024-04-10,72.59,success,card,fast_checkout
txn_033029,user_05991,2024-04-22,104.62,success,card,fast_checkout
txn_033030,user_05991,2024-03-14,129.87,disputed,card,fast_checkout
txn_033031,user_05992,2024-04-21,114.38,success,card,fast_checkout
txn_033032,user_05992,2024-04-23,12.87,success,card,fast_checkout
txn_033033,user_05992,2024-03-21,22.94,success,card,fast_checkout
txn_033034,user_05993,2024-03-05,48.79,success,bank,fast_checkout
txn_033035,user_05993,2024-04-22,170.89,success,card,fast_checkout
txn_033036,user_05993,2024-02-23,257.39,success,card,fast_checkout
txn_033037,user_05993,2024-04-09,148.28,success,card,fast_checkout
txn_033038,user_05993,2024-02-17,347.66,success,card,fast_checkout
txn_033039,user_05993,2024-05-13,83.42,success,card,fast_checkout
txn_033040,user_05993,2024-02-20,172.69,success,card,control
txn_033041,user_05994,2024-04-11,22.64,success,card,fast_checkout
txn_033042,user_05994,2024-06-01,80.72,success,card,fast_checkout
txn_033043,user_05994,2024-04-14,27.25,success,card,fast_checkout
txn_033044,user_05994,2024-05-24,74.52,success,card,fast_checkout
txn_033045,user_05994,2024-03-16,10.52,success,card,fast_checkout
txn_033046,user_05994,2024-06-07,40.89,success,card,fast_checkout
txn_033047,user_05995,2024-05-31,375.51,success,card,fast_checkout
txn_033048,user_05995,2024-03-06,215.96,success,card,fast_checkout
txn_033049,user_05995,2024-02-23,117.18,success,bank,control
txn_033050,user_05995,2024-05-28,200.96,success,card,fast_checkout
txn_033051,user_05995,2024-05-29,498.36,success,card,fast_checkout
txn_033052,user_05995,2024-02-18,163.67,success,card,control
txn_033053,user_05995,2024-03-07,82.58,failed,card,fast_checkout
txn_033054,user_05995,2024-02-16,175.63,success,card,control
txn_033055,user_05996,2024-06-05,72.4,success,card,fast_checkout
txn_033056,user_05996,2024-06-10,175.97,success,card,fast_checkout
txn_033057,user_05996,2024-03-24,446.53,success,wallet,fast_checkout
txn_033058,user_05996,2024-05-09,78.77,success,card,fast_checkout
txn_033059,user_05996,2024-03-29,116.93,success,wallet,fast_checkout
txn_033060,user_05996,2024-03-28,154.4,success,card,fast_checkout
txn_033061,user_05997,2024-03-05,44.96,success,card,fast_checkout
txn_033062,user_05997,2024-06-03,378.78,success,card,fast_checkout
txn_033063,user_05997,2024-06-05,39.21,success,card,fast_checkout
txn_033064,user_05997,2024-04-23,26.03,success,card,fast_checkout
txn_033065,user_05998,2024-02-07,19.03,success,bank,fast_checkout
txn_033066,user_05998,2024-02-26,44.67,success,wallet,control
txn_033067,user_05998,2024-01-24,15.0,success,card,control
txn_033068,user_05998,2024-04-24,99.51,success,wallet,fast_checkout
txn_033069,user_05998,2024-01-19,78.03,success,card,control
txn_033070,user_05999,2024-04-15,41.41,disputed,card,fast_checkout
txn_033071,user_05999,2024-04-02,80.37,success,card,fast_checkout
txn_033072,user_05999,2024-02-21,24.43,success,card,fast_checkout
txn_033073,user_05999,2024-04-25,38.08,success,bank,fast_checkout
txn_033074,user_05999,2024-02-13,16.04,success,bank,control
txn_033075,user_05999,2024-04-08,86.7,success,card,fast_checkout
txn_033076,user_05999,2024-03-15,57.59,success,card,fast_checkout
txn_033077,user_05999,2024-02-21,51.1,success,card,control
txn_033078,user_06000,2024-06-07,15.95,success,card,fast_checkout
txn_033079,user_06000,2024-04-25,14.49,success,card,fast_checkout
txn_033080,user_06000,2024-06-07,24.77,success,card,fast_checkout
txn_033081,user_06001,2024-03-21,211.29,success,bank,fast_checkout
txn_033082,user_06001,2024-05-16,301.15,success,card,fast_checkout
txn_033083,user_06001,2024-02-08,534.9,success,card,control
txn_033084,user_06001,2024-03-13,560.82,success,bank,fast_checkout
txn_033085,user_06001,2024-04-09,461.75,success,wallet,fast_checkout
txn_033086,user_06002,2024-01-14,39.96,success,bank,control
txn_033087,user_06002,2024-03-21,14.58,success,card,fast_checkout
txn_033088,user_06002,2024-03-28,34.8,success,card,fast_checkout
txn_033089,user_06002,2024-04-02,40.92,success,card,fast_checkout
txn_033090,user_06003,2024-04-11,26.17,disputed,card,fast_checkout
txn_033091,user_06003,2024-01-25,13.53,success,wallet,control
txn_033092,user_06003,2024-02-09,92.58,success,card,control
txn_033093,user_06003,2024-04-02,7.21,success,card,fast_checkout
txn_033094,user_06003,2024-01-20,15.93,success,bank,control
txn_033095,user_06003,2024-01-19,188.78,success,bank,control
txn_033096,user_06004,2024-05-24,68.2,failed,card,fast_checkout
txn_033097,user_06004,2024-05-09,148.54,success,bank,fast_checkout
txn_033098,user_06004,2024-05-13,15.75,success,card,fast_checkout
txn_033099,user_06004,2024-03-30,327.52,success,card,fast_checkout
txn_033100,user_06004,2024-05-23,20.3,success,card,fast_checkout
txn_033101,user_06004,2024-05-10,43.5,success,card,fast_checkout
txn_033102,user_06004,2024-05-18,20.24,success,wallet,fast_checkout
txn_033103,user_06004,2024-06-05,64.02,success,bank,fast_checkout
txn_033104,user_06005,2024-05-05,25.86,failed,card,fast_checkout
txn_033105,user_06005,2024-02-25,68.54,success,card,control
txn_033106,user_06005,2024-05-18,25.83,success,card,fast_checkout
txn_033107,user_06005,2024-02-26,20.73,success,bank,fast_checkout
txn_033108,user_06005,2024-05-15,11.62,success,bank,fast_checkout
txn_033109,user_06005,2024-03-29,69.31,success,card,fast_checkout
txn_033110,user_06005,2024-02-23,69.21,success,card,control
txn_033111,user_06005,2024-02-24,10.68,success,card,control
txn_033112,user_06006,2024-05-13,66.73,success,card,fast_checkout
txn_033113,user_06006,2024-03-27,99.66,success,card,fast_checkout
txn_033114,user_06006,2024-05-05,72.84,success,card,fast_checkout
txn_033115,user_06006,2024-03-17,473.75,success,card,fast_checkout
txn_033116,user_06006,2024-02-12,107.26,success,card,fast_checkout
txn_033117,user_06006,2024-04-12,90.64,success,card,fast_checkout
txn_033118,user_06007,2024-04-27,78.24,success,card,fast_checkout
txn_033119,user_06007,2024-05-07,17.61,success,card,fast_checkout
txn_033120,user_06007,2024-03-18,22.48,success,card,fast_checkout
txn_033121,user_06007,2024-03-12,35.41,success,bank,fast_checkout
txn_033122,user_06007,2024-04-24,139.79,success,bank,fast_checkout
txn_033123,user_06008,2024-04-19,363.57,success,card,fast_checkout
txn_033124,user_06008,2024-02-06,2242.97,success,card,control
txn_033125,user_06008,2024-04-03,754.71,success,card,fast_checkout
txn_033126,user_06009,2024-02-15,109.02,success,card,fast_checkout
txn_033127,user_06009,2024-03-11,484.78,success,card,fast_checkout
txn_033128,user_06009,2024-03-26,90.69,success,card,fast_checkout
txn_033129,user_06009,2024-04-18,105.35,success,card,fast_checkout
txn_033130,user_06009,2024-03-14,92.53,success,card,fast_checkout
txn_033131,user_06009,2024-03-17,77.18,success,card,fast_checkout
txn_033132,user_06009,2024-06-07,41.83,success,bank,fast_checkout
txn_033133,user_06009,2024-03-14,33.5,success,card,fast_checkout
txn_033134,user_06010,2024-04-06,165.1,success,card,fast_checkout
txn_033135,user_06010,2024-05-17,4.23,success,card,fast_checkout
txn_033136,user_06010,2024-03-06,40.87,success,card,fast_checkout
txn_033137,user_06010,2024-06-21,12.89,failed,card,fast_checkout
txn_033138,user_06010,2024-04-16,201.95,success,card,fast_checkout
txn_033139,user_06010,2024-05-03,19.41,success,bank,fast_checkout
txn_033140,user_06010,2024-05-05,30.98,success,card,fast_checkout
txn_033141,user_06011,2024-03-16,26.65,success,card,fast_checkout
txn_033142,user_06011,2024-02-08,77.4,success,wallet,control
txn_033143,user_06011,2024-04-01,23.58,success,bank,fast_checkout
txn_033144,user_06011,2024-04-16,52.99,success,card,fast_checkout
txn_033145,user_06012,2024-02-28,394.12,success,card,control
txn_033146,user_06012,2024-03-12,189.42,success,card,fast_checkout
txn_033147,user_06012,2024-03-28,119.36,success,bank,fast_checkout
txn_033148,user_06012,2024-05-07,141.98,success,card,fast_checkout
txn_033149,user_06012,2024-03-13,102.92,success,card,fast_checkout
txn_033150,user_06012,2024-04-14,142.81,success,wallet,fast_checkout
txn_033151,user_06012,2024-02-15,90.07,success,card,control
txn_033152,user_06012,2024-05-30,213.28,success,wallet,fast_checkout
txn_033153,user_06013,2024-03-22,55.18,success,wallet,fast_checkout
txn_033154,user_06013,2024-04-01,52.75,success,card,fast_checkout
txn_033155,user_06013,2024-04-24,27.71,success,bank,fast_checkout
txn_033156,user_06013,2024-04-30,164.87,failed,card,fast_checkout
txn_033157,user_06013,2024-03-12,30.95,success,card,fast_checkout
txn_033158,user_06013,2024-03-01,9.91,success,bank,fast_checkout
txn_033159,user_06013,2024-04-09,99.93,success,bank,fast_checkout
txn_033160,user_06013,2024-03-06,12.08,success,card,fast_checkout
txn_033161,user_06014,2024-02-25,43.22,success,card,control
txn_033162,user_06014,2024-03-13,47.61,success,card,fast_checkout
txn_033163,user_06014,2024-03-08,15.73,failed,wallet,fast_checkout
txn_033164,user_06014,2024-04-05,26.39,success,card,fast_checkout
txn_033165,user_06015,2024-03-21,90.46,success,card,fast_checkout
txn_033166,user_06015,2024-02-05,18.34,success,card,fast_checkout
txn_033167,user_06015,2024-05-01,64.86,success,wallet,fast_checkout
txn_033168,user_06015,2024-04-17,19.81,success,card,fast_checkout
txn_033169,user_06015,2024-01-24,38.83,success,card,control
txn_033170,user_06015,2024-05-08,70.81,success,card,fast_checkout
txn_033171,user_06015,2024-04-24,18.96,success,card,fast_checkout
txn_033172,user_06016,2024-02-26,10.44,success,card,fast_checkout
txn_033173,user_06016,2024-05-14,20.63,success,card,fast_checkout
txn_033174,user_06016,2024-02-09,99.61,success,card,fast_checkout
txn_033175,user_06016,2024-02-15,27.91,success,card,fast_checkout
txn_033176,user_06016,2024-03-07,12.01,success,bank,fast_checkout
txn_033177,user_06017,2024-02-24,163.35,disputed,card,fast_checkout
txn_033178,user_06017,2024-02-01,118.09,success,bank,control
txn_033179,user_06017,2024-03-25,300.35,success,bank,fast_checkout
txn_033180,user_06017,2024-03-04,118.82,success,card,fast_checkout
txn_033181,user_06018,2024-04-13,28.75,success,card,fast_checkout
txn_033182,user_06018,2024-03-17,15.39,success,card,fast_checkout
txn_033183,user_06018,2024-02-01,81.13,success,wallet,fast_checkout
txn_033184,user_06018,2024-04-16,21.06,success,card,fast_checkout
txn_033185,user_06018,2024-02-11,27.64,success,bank,control
txn_033186,user_06018,2024-03-06,53.95,success,bank,fast_checkout
txn_033187,user_06018,2024-04-10,23.5,success,card,fast_checkout
txn_033188,user_06019,2024-03-31,96.66,success,wallet,fast_checkout
txn_033189,user_06019,2024-04-12,128.88,success,card,fast_checkout
txn_033190,user_06019,2024-05-08,54.35,success,card,fast_checkout
txn_033191,user_06020,2024-03-16,318.99,success,bank,fast_checkout
txn_033192,user_06020,2024-06-21,238.56,success,bank,fast_checkout
txn_033193,user_06020,2024-05-12,102.56,success,card,fast_checkout
txn_033194,user_06020,2024-06-18,31.27,success,card,fast_checkout
txn_033195,user_06020,2024-04-24,191.57,success,card,fast_checkout
txn_033196,user_06020,2024-03-24,151.76,success,bank,fast_checkout
txn_033197,user_06020,2024-05-26,55.52,success,wallet,fast_checkout
txn_033198,user_06021,2024-02-16,481.59,success,card,fast_checkout
txn_033199,user_06021,2024-01-26,114.25,success,card,control
txn_033200,user_06021,2024-04-14,141.27,success,wallet,fast_checkout
txn_033201,user_06021,2024-05-14,60.62,success,card,fast_checkout
txn_033202,user_06021,2024-02-23,70.99,disputed,card,control
txn_033203,user_06021,2024-04-25,224.21,success,card,fast_checkout
txn_033204,user_06022,2024-02-19,13.93,success,wallet,fast_checkout
txn_033205,user_06022,2024-01-13,49.64,success,bank,control
txn_033206,user_06022,2024-05-01,53.18,success,bank,fast_checkout
txn_033207,user_06022,2024-02-16,8.81,success,card,fast_checkout
txn_033208,user_06022,2024-03-20,52.13,success,card,fast_checkout
txn_033209,user_06023,2024-02-02,105.94,success,card,control
txn_033210,user_06023,2024-03-30,44.96,success,card,fast_checkout
txn_033211,user_06023,2024-04-15,87.0,success,bank,fast_checkout
txn_033212,user_06023,2024-03-07,234.73,success,wallet,fast_checkout
txn_033213,user_06023,2024-05-03,105.78,success,bank,fast_checkout
txn_033214,user_06023,2024-04-27,323.11,success,wallet,fast_checkout
txn_033215,user_06023,2024-03-16,193.63,success,bank,fast_checkout
txn_033216,user_06023,2024-02-13,226.78,success,card,fast_checkout
txn_033217,user_06024,2024-03-30,21.48,success,card,fast_checkout
txn_033218,user_06024,2024-04-30,50.84,success,card,fast_checkout
txn_033219,user_06024,2024-05-01,36.31,success,card,fast_checkout
txn_033220,user_06024,2024-03-25,15.58,disputed,card,fast_checkout
txn_033221,user_06024,2024-05-16,45.79,success,card,fast_checkout
txn_033222,user_06024,2024-05-18,98.64,success,card,fast_checkout
txn_033223,user_06025,2024-02-22,121.84,success,card,control
txn_033224,user_06025,2024-04-11,95.56,success,card,fast_checkout
txn_033225,user_06025,2024-04-16,27.97,success,card,fast_checkout
txn_033226,user_06025,2024-05-26,547.03,success,card,fast_checkout
txn_033227,user_06025,2024-04-28,141.39,success,bank,fast_checkout
txn_033228,user_06025,2024-02-15,118.35,success,wallet,fast_checkout
txn_033229,user_06026,2024-05-07,180.25,failed,card,fast_checkout
txn_033230,user_06026,2024-03-27,20.65,success,card,fast_checkout
txn_033231,user_06026,2024-03-12,15.24,success,bank,fast_checkout
txn_033232,user_06026,2024-01-24,23.33,success,card,control
txn_033233,user_06026,2024-02-13,8.85,success,card,fast_checkout
txn_033234,user_06026,2024-05-02,19.9,success,card,fast_checkout
txn_033235,user_06026,2024-05-18,16.48,success,wallet,fast_checkout
txn_033236,user_06027,2024-04-30,34.85,disputed,card,fast_checkout
txn_033237,user_06027,2024-03-23,4.81,success,card,fast_checkout
txn_033238,user_06027,2024-02-09,20.26,success,bank,fast_checkout
txn_033239,user_06027,2024-02-09,13.73,success,card,control
txn_033240,user_06028,2024-05-12,238.83,success,card,fast_checkout
txn_033241,user_06028,2024-03-16,93.09,disputed,card,fast_checkout
txn_033242,user_06028,2024-05-08,146.68,success,wallet,fast_checkout
txn_033243,user_06028,2024-05-17,102.23,success,card,fast_checkout
txn_033244,user_06029,2024-06-10,39.58,success,card,fast_checkout
txn_033245,user_06029,2024-03-15,51.29,success,wallet,fast_checkout
txn_033246,user_06029,2024-06-06,23.57,success,card,fast_checkout
txn_033247,user_06029,2024-02-19,17.38,success,card,control
txn_033248,user_06029,2024-03-14,59.03,success,card,fast_checkout
txn_033249,user_06029,2024-04-14,57.36,success,card,fast_checkout
txn_033250,user_06029,2024-02-26,76.25,success,card,fast_checkout
txn_033251,user_06030,2024-06-19,260.46,success,wallet,fast_checkout
txn_033252,user_06030,2024-06-01,620.15,success,bank,fast_checkout
txn_033253,user_06030,2024-05-01,742.6,success,bank,fast_checkout
txn_033254,user_06031,2024-05-28,42.13,success,card,fast_checkout
txn_033255,user_06031,2024-04-24,68.01,success,wallet,fast_checkout
txn_033256,user_06031,2024-05-09,52.01,success,card,fast_checkout
txn_033257,user_06031,2024-05-19,45.1,success,card,fast_checkout
txn_033258,user_06032,2024-05-13,155.35,success,bank,fast_checkout
txn_033259,user_06032,2024-02-29,73.56,success,wallet,fast_checkout
txn_033260,user_06032,2024-03-14,105.95,success,bank,fast_checkout
txn_033261,user_06032,2024-03-02,1011.55,success,card,fast_checkout
txn_033262,user_06032,2024-04-06,100.54,success,card,fast_checkout
txn_033263,user_06033,2024-04-28,286.22,success,card,fast_checkout
txn_033264,user_06033,2024-03-16,788.5,success,wallet,fast_checkout
txn_033265,user_06033,2024-05-10,260.7,success,card,fast_checkout
txn_033266,user_06033,2024-02-18,134.28,success,card,fast_checkout
txn_033267,user_06033,2024-04-17,123.94,success,card,fast_checkout
txn_033268,user_06033,2024-04-17,133.21,success,bank,fast_checkout
txn_033269,user_06033,2024-02-23,547.59,success,card,control
txn_033270,user_06033,2024-04-26,109.69,success,card,fast_checkout
txn_033271,user_06034,2024-04-26,54.9,success,card,fast_checkout
txn_033272,user_06034,2024-03-25,64.54,failed,card,fast_checkout
txn_033273,user_06034,2024-05-16,43.5,success,card,fast_checkout
txn_033274,user_06034,2024-04-01,13.31,failed,bank,fast_checkout
txn_033275,user_06034,2024-05-05,36.03,success,card,fast_checkout
txn_033276,user_06035,2024-03-01,185.85,success,card,fast_checkout
txn_033277,user_06035,2024-02-25,138.36,success,card,control
txn_033278,user_06035,2024-03-09,42.34,success,bank,fast_checkout
txn_033279,user_06035,2024-03-02,188.71,success,card,fast_checkout
txn_033280,user_06035,2024-02-11,65.79,success,card,control
txn_033281,user_06035,2024-02-05,166.47,success,bank,control
txn_033282,user_06035,2024-05-13,145.62,success,card,fast_checkout
txn_033283,user_06035,2024-04-01,179.61,success,card,fast_checkout
txn_033284,user_06036,2024-04-01,69.8,failed,card,fast_checkout
txn_033285,user_06036,2024-03-26,46.51,success,bank,fast_checkout
txn_033286,user_06036,2024-04-02,55.23,success,wallet,fast_checkout
txn_033287,user_06037,2024-04-20,326.08,success,card,fast_checkout
txn_033288,user_06037,2024-04-06,225.33,success,card,fast_checkout
txn_033289,user_06037,2024-06-02,136.61,success,card,fast_checkout
txn_033290,user_06037,2024-04-30,150.79,success,card,fast_checkout
txn_033291,user_06037,2024-03-29,121.91,success,card,fast_checkout
txn_033292,user_06037,2024-03-23,182.89,success,card,fast_checkout
txn_033293,user_06037,2024-03-14,232.49,success,card,fast_checkout
txn_033294,user_06037,2024-05-05,448.53,success,card,fast_checkout
txn_033295,user_06038,2024-03-11,88.37,success,card,fast_checkout
txn_033296,user_06038,2024-03-21,36.84,success,bank,fast_checkout
txn_033297,user_06038,2024-04-29,75.11,success,bank,fast_checkout
txn_033298,user_06039,2024-02-20,278.64,success,wallet,control
