user_id,signup_date,segment,country,risk_score
user_05082,2024-02-21,consumer,US,medium
user_05083,2024-02-26,consumer,US,medium
user_05084,2024-01-12,consumer,CA,low
user_05085,2024-01-16,consumer,US,low
user_05086,2024-01-16,consumer,US,medium
user_05087,2024-02-12,small_business,CA,medium
user_05088,2024-02-22,small_business,US,low
user_05089,2024-02-05,consumer,US,high
user_05090,2024-01-13,small_business,US,medium
user_05091,2024-01-07,consumer,US,medium
user_05092,2024-02-05,small_business,US,low
user_05093,2024-02-16,consumer,CA,low
user_05094,2024-02-20,consumer,US,medium
user_05095,2024-01-09,consumer,US,low
user_05096,2024-02-01,consumer,CA,low
user_05097,2024-01-11,small_business,UK,high
user_05098,2024-01-08,consumer,UK,medium
user_05099,2024-02-02,consumer,US,low
user_05100,2024-01-23,consumer,CA,medium
user_05101,2024-01-25,consumer,US,low
user_05102,2024-02-25,consumer,US,low
user_05103,2024-01-08,consumer,US,medium
user_05104,2024-02-14,small_business,US,medium
user_05105,2024-01-22,small_business,US,low
user_05106,2024-02-28,enterprise,UK,low
user_05107,2024-01-04,consumer,US,low
user_05108,2024-02-09,small_business,UK,high
user_05109,2024-01-03,consumer,US,medium
user_05110,2024-01-29,consumer,US,low
user_05111,2024-02-10,consumer,US,low
user_05112,2024-01-29,enterprise,CA,low
user_05113,2024-02-03,small_business,CA,medium
user_05114,2024-02-03,enterprise,AU,medium
user_05115,2024-01-28,small_business,UK,low
user_05116,2024-01-13,small_business,UK,high
user_05117,2024-01-15,small_business,UK,low
user_05118,2024-02-29,consumer,UK,low
user_05119,2024-01-23,consumer,US,low
user_05120,2024-02-13,consumer,US,low
user_05121,2024-01-26,consumer,US,high
user_05122,2024-01-04,consumer,US,medium
user_05123,2024-01-26,consumer,US,low
user_05124,2024-02-09,consumer,US,low
user_05125,2024-01-09,enterprise,US,low
user_05126,2024-02-24,small_business,US,low
user_05127,2024-01-05,consumer,AU,medium
user_05128,2024-02-25,consumer,US,medium
user_05129,2024-02-01,consumer,US,low
user_05130,2024-01-20,consumer,CA,low
user_05131,2024-02-19,small_business,US,low
user_05132,2024-01-11,consumer,US,high
user_05133,2024-01-15,consumer,US,low
user_05134,2024-02-01,small_business,US,low
user_05135,2024-01-28,small_business,US,low
user_05136,2024-01-22,consumer,US,low
user_05137,2024-02-10,small_business,US,low
user_05138,2024-01-17,consumer,CA,medium
user_05139,2024-02-28,consumer,US,high
user_05140,2024-01-26,consumer,UK,low
user_05141,2024-02-13,consumer,US,low
user_05142,2024-01-07,consumer,US,medium
user_05143,2024-02-11,consumer,CA,medium
user_05144,2024-02-26,consumer,US,low
user_05145,2024-01-26,small_business,CA,medium
user_05146,2024-01-25,consumer,US,medium
user_05147,2024-01-10,consumer,CA,low
user_05148,2024-02-28,small_business,US,low
user_05149,2024-02-14,consumer,US,medium
user_05150,2024-01-19,small_business,UK,medium
user_05151,2024-01-11,consumer,UK,low
user_05152,2024-01-13,consumer,US,low
user_05153,2024-02-22,consumer,AU,low
user_05154,2024-01-08,consumer,US,medium
user_05155,2024-02-09,consumer,US,low
user_05156,2024-01-04,consumer,US,low
user_05157,2024-02-16,consumer,UK,medium
user_05158,2024-01-31,consumer,AU,low
user_05159,2024-01-28,consumer,US,medium
user_05160,2024-01-11,consumer,US,low
user_05161,2024-02-12,consumer,UK,low
user_05162,2024-01-01,consumer,US,low
user_05163,2024-02-18,consumer,US,high
user_05164,2024-02-16,consumer,US,medium
user_05165,2024-02-21,small_business,US,low
user_05166,2024-02-07,consumer,US,high
user_05167,2024-01-24,small_business,US,medium
user_05168,2024-02-23,consumer,UK,low
user_05169,2024-02-29,consumer,UK,low
user_05170,2024-02-26,consumer,US,low
user_05171,2024-02-16,small_business,US,medium
user_05172,2024-01-31,consumer,US,medium
user_05173,2024-02-10,consumer,US,low
user_05174,2024-02-15,consumer,UK,low
user_05175,2024-02-19,consumer,AU,low
user_05176,2024-01-26,consumer,UK,low
user_05177,2024-02-18,consumer,UK,low
user_05178,2024-02-19,consumer,US,low
user_05179,2024-01-05,consumer,US,low
user_05180,2024-01-20,consumer,CA,high
user_05181,2024-02-21,small_business,AU,low
user_05182,2024-02-10,small_business,US,low
user_05183,2024-01-11,consumer,US,low
user_05184,2024-02-25,consumer,UK,low
user_05185,2024-02-23,small_business,US,medium
user_05186,2024-02-02,consumer,UK,low
user_05187,2024-02-19,consumer,CA,low
user_05188,2024-02-07,small_business,US,low
user_05189,2024-01-27,consumer,AU,low
user_05190,2024-02-03,consumer,AU,low
user_05191,2024-01-15,small_business,CA,medium
user_05192,2024-02-01,consumer,US,low
user_05193,2024-02-27,small_business,US,medium
user_05194,2024-01-21,small_business,US,low
user_05195,2024-02-15,enterprise,US,low
user_05196,2024-01-05,consumer,US,low
user_05197,2024-01-06,consumer,US,high
user_05198,2024-02-07,consumer,UK,low
user_05199,2024-01-22,consumer,US,low
user_05200,2024-01-18,consumer,US,low
user_05201,2024-01-14,consumer,US,medium
user_05202,2024-01-10,consumer,UK,low
user_05203,2024-02-15,consumer,UK,high
user_05204,2024-01-13,consumer,US,medium
user_05205,2024-01-31,small_business,AU,medium
user_05206,2024-01-30,small_business,US,low
user_05207,2024-01-03,small_business,US,medium
user_05208,2024-01-30,consumer,UK,low
user_05209,2024-01-06,enterprise,UK,low
user_05210,2024-01-29,small_business,US,high
user_05211,2024-01-08,consumer,CA,low
user_05212,2024-02-13,consumer,CA,high
user_05213,2024-02-14,consumer,US,low
user_05214,2024-02-12,consumer,US,high
user_05215,2024-02-13,consumer,US,low
user_05216,2024-02-02,consumer,US,medium
user_05217,2024-01-17,small_business,US,low
user_05218,2024-02-17,consumer,UK,low
user_05219,2024-01-11,consumer,US,medium
user_05220,2024-01-13,small_business,UK,medium
user_05221,2024-02-19,consumer,US,low
user_05222,2024-01-11,enterprise,US,low
user_05223,2024-01-31,consumer,US,low
user_05224,2024-01-28,enterprise,US,low
user_05225,2024-02-13,consumer,US,low
user_05226,2024-01-06,consumer,UK,medium
user_05227,2024-02-10,consumer,UK,low
user_05228,2024-01-16,small_business,US,low
user_05229,2024-01-04,small_business,UK,high
user_05230,2024-02-04,consumer,US,low
user_05231,2024-02-29,small_business,US,low
user_05232,2024-02-17,consumer,US,medium
user_05233,2024-02-25,consumer,UK,medium
user_05234,2024-02-28,small_business,US,medium
user_05235,2024-01-26,consumer,US,medium
user_05236,2024-02-26,consumer,US,low
user_05237,2024-01-12,small_business,CA,low
user_05238,2024-01-11,small_business,UK,medium
user_05239,2024-02-06,enterprise,UK,low
user_05240,2024-01-25,small_business,UK,low
user_05241,2024-01-18,consumer,US,medium
user_05242,2024-01-19,small_business,UK,medium
user_05243,2024-01-23,consumer,CA,low
user_05244,2024-02-24,enterprise,US,high
user_05245,2024-02-07,consumer,US,medium
user_05246,2024-02-23,consumer,US,high
user_05247,2024-01-18,consumer,US,high
user_05248,2024-01-26,consumer,CA,low
user_05249,2024-01-06,consumer,US,medium
user_05250,2024-01-04,small_business,US,medium
user_05251,2024-02-13,small_business,CA,medium
user_05252,2024-02-20,consumer,US,medium
user_05253,2024-01-29,small_business,US,low
user_05254,2024-02-28,consumer,CA,low
user_05255,2024-02-03,consumer,US,low
user_05256,2024-01-17,consumer,UK,medium
user_05257,2024-02-12,small_business,US,medium
user_05258,2024-02-12,small_business,US,low
user_05259,2024-02-22,consumer,US,low
user_05260,2024-01-16,consumer,US,medium
user_05261,2024-01-02,consumer,AU,low
user_05262,2024-02-03,consumer,AU,low
user_05263,2024-02-24,consumer,CA,low
user_05264,2024-01-08,consumer,US,high
user_05265,2024-01-13,consumer,AU,medium
user_05266,2024-02-11,small_business,UK,low
user_05267,2024-01-08,consumer,US,low
user_05268,2024-01-30,consumer,UK,medium
user_05269,2024-02-01,consumer,US,medium
user_05270,2024-02-05,small_business,US,medium
user_05271,2024-02-16,small_business,CA,low
user_05272,2024-01-30,small_business,UK,low
user_05273,2024-01-01,consumer,US,high
user_05274,2024-02-12,small_business,US,low
user_05275,2024-02-08,consumer,CA,low
user_05276,2024-01-17,consumer,UK,medium
user_05277,2024-02-28,consumer,US,high
user_05278,2024-01-20,consumer,US,medium
user_05279,2024-01-24,small_business,US,medium
user_05280,2024-02-19,small_business,AU,low
user_05281,2024-01-22,consumer,US,low
user_05282,2024-01-29,consumer,US,low
user_05283,2024-01-22,consumer,US,low
user_05284,2024-02-13,consumer,CA,low
user_05285,2024-01-09,consumer,UK,medium
user_05286,2024-02-06,small_business,UK,low
user_05287,2024-01-10,enterprise,US,low
user_05288,2024-02-05,consumer,US,low
user_05289,2024-02-06,small_business,CA,medium
user_05290,2024-01-28,consumer,CA,low
user_05291,2024-01-28,consumer,CA,medium
user_05292,2024-02-11,consumer,CA,low
user_05293,2024-02-12,consumer,CA,medium
user_05294,2024-01-21,small_business,UK,medium
user_05295,2024-01-24,consumer,CA,low
user_05296,2024-02-11,consumer,UK,medium
user_05297,2024-02-29,consumer,US,low
user_05298,2024-02-09,enterprise,US,medium
user_05299,2024-01-02,consumer,AU,medium
user_05300,2024-02-24,small_business,US,low
user_05301,2024-01-08,small_business,CA,low
user_05302,2024-02-17,consumer,US,low
user_05303,2024-01-27,consumer,US,high
user_05304,2024-01-22,small_business,US,low
user_05305,2024-02-06,consumer,US,medium
user_05306,2024-01-27,small_business,US,medium
user_05307,2024-02-26,consumer,US,medium
user_05308,2024-01-29,consumer,CA,low
user_05309,2024-01-03,small_business,US,low
user_05310,2024-02-13,small_business,US,low
user_05311,2024-01-13,enterprise,US,low
user_05312,2024-02-14,consumer,UK,low
user_05313,2024-01-10,small_business,UK,low
user_05314,2024-02-05,small_business,UK,low
user_05315,2024-01-09,small_business,US,low
user_05316,2024-02-23,consumer,US,low
user_05317,2024-02-25,consumer,UK,low
user_05318,2024-02-24,small_business,CA,low
user_05319,2024-01-27,consumer,US,low
user_05320,2024-02-03,consumer,US,low
user_05321,2024-02-20,consumer,US,medium
user_05322,2024-01-01,consumer,US,low
user_05323,2024-02-01,consumer,UK,high
user_05324,2024-01-25,consumer,US,low
user_05325,2024-01-29,small_business,US,high
user_05326,2024-01-07,consumer,US,medium
user_05327,2024-02-18,consumer,AU,medium
user_05328,2024-01-03,consumer,CA,high
user_05329,2024-01-20,consumer,CA,low
user_05330,2024-01-20,consumer,US,low
user_05331,2024-02-22,small_business,UK,low
user_05332,2024-01-30,consumer,US,low
user_05333,2024-02-04,small_business,US,low
user_05334,2024-02-04,consumer,US,low
user_05335,2024-02-18,consumer,US,low
user_05336,2024-02-08,consumer,US,low
user_05337,2024-01-27,consumer,CA,low
user_05338,2024-01-26,small_business,US,medium
user_05339,2024-01-14,small_business,US,high
user_05340,2024-01-17,consumer,US,low
user_05341,2024-01-18,consumer,US,low
user_05342,2024-02-14,consumer,US,low
user_05343,2024-02-21,consumer,US,medium
user_05344,2024-01-29,enterprise,US,low
user_05345,2024-01-20,consumer,US,high
user_05346,2024-02-22,small_business,US,low
user_05347,2024-01-27,consumer,US,low
user_05348,2024-01-18,consumer,US,high
user_05349,2024-01-04,consumer,US,high
user_05350,2024-01-01,consumer,US,medium
user_05351,2024-02-19,small_business,CA,low
user_05352,2024-01-01,consumer,US,medium
user_05353,2024-02-27,small_business,US,low
user_05354,2024-01-26,consumer,CA,low
user_05355,2024-02-14,enterprise,CA,low
user_05356,2024-01-20,consumer,AU,low
user_05357,2024-02-21,small_business,UK,medium
user_05358,2024-01-23,small_business,US,low
user_05359,2024-01-10,enterprise,US,high
user_05360,2024-02-28,consumer,UK,low
user_05361,2024-01-11,small_business,AU,low
user_05362,2024-02-10,consumer,UK,medium
user_05363,2024-02-10,consumer,CA,medium
user_05364,2024-01-05,consumer,US,high
user_05365,2024-02-27,consumer,US,medium
user_05366,2024-01-01,enterprise,CA,low
user_05367,2024-01-17,consumer,UK,high
user_05368,2024-01-22,consumer,AU,high
user_05369,2024-02-03,consumer,UK,low
user_05370,2024-02-25,consumer,US,low
user_05371,2024-02-14,consumer,US,low
user_05372,2024-02-10,consumer,CA,low
user_05373,2024-01-29,consumer,US,high
user_05374,2024-01-04,consumer,US,low
user_05375,2024-01-05,small_business,US,medium
user_05376,2024-01-11,small_business,US,low
user_05377,2024-02-25,enterprise,US,low
user_05378,2024-02-20,consumer,UK,medium
user_05379,2024-01-21,consumer,US,low
user_05380,2024-02-04,consumer,US,low
user_05381,2024-01-12,consumer,CA,high
user_05382,2024-01-26,consumer,US,medium
user_05383,2024-02-20,consumer,CA,low
user_05384,2024-01-19,consumer,US,low
user_05385,2024-02-14,consumer,AU,low
user_05386,2024-02-29,small_business,US,medium
user_05387,2024-01-07,consumer,US,medium
user_05388,2024-02-16,consumer,CA,low
user_05389,2024-02-24,consumer,UK,medium
user_05390,2024-01-07,consumer,US,low
user_05391,2024-01-26,consumer,AU,low
user_05392,2024-02-09,consumer,US,low
user_05393,2024-01-05,consumer,AU,low
user_05394,2024-01-21,small_business,US,low
user_05395,2024-01-14,small_business,US,medium
user_05396,2024-01-04,consumer,US,low
user_05397,2024-01-23,consumer,US,medium
user_05398,2024-02-11,consumer,US,medium
user_05399,2024-01-20,small_business,US,medium
user_05400,2024-01-15,consumer,US,low
user_05401,2024-02-19,consumer,US,low
user_05402,2024-02-21,consumer,US,medium
user_05403,2024-02-14,consumer,CA,low
user_05404,2024-01-29,small_business,US,medium
user_05405,2024-01-08,consumer,UK,low
user_05406,2024-02-10,consumer,AU,low
user_05407,2024-02-17,consumer,UK,medium
user_05408,2024-01-19,consumer,AU,high
user_05409,2024-02-17,small_business,US,low
user_05410,2024-02-08,small_business,US,low
user_05411,2024-02-15,consumer,US,medium
user_05412,2024-01-28,consumer,US,low
user_05413,2024-02-15,consumer,CA,low
user_05414,2024-02-26,consumer,US,low
user_05415,2024-01-27,consumer,US,low
user_05416,2024-01-04,consumer,UK,low
user_05417,2024-02-27,consumer,US,low
user_05418,2024-01-15,consumer,US,high
user_05419,2024-02-04,consumer,US,medium
user_05420,2024-02-06,small_business,CA,high
user_05421,2024-01-01,consumer,CA,low
user_05422,2024-01-03,small_business,US,low
user_05423,2024-02-16,consumer,US,high
user_05424,2024-01-24,consumer,US,low
user_05425,2024-01-27,small_business,US,medium
user_05426,2024-02-09,consumer,UK,low
user_05427,2024-02-05,small_business,US,medium
user_05428,2024-02-03,consumer,US,high
user_05429,2024-01-29,consumer,CA,low
user_05430,2024-01-24,consumer,CA,low
user_05431,2024-01-24,consumer,UK,low
user_05432,2024-02-11,consumer,US,low
user_05433,2024-01-04,consumer,US,low
user_05434,2024-01-03,consumer,US,medium
user_05435,2024-02-03,consumer,UK,low
user_05436,2024-02-26,consumer,US,low
user_05437,2024-02-18,consumer,CA,low
user_05438,2024-01-23,consumer,AU,low
user_05439,2024-02-22,consumer,US,low
user_05440,2024-02-25,small_business,US,medium
user_05441,2024-02-21,small_business,UK,medium
user_05442,2024-01-23,consumer,CA,low
user_05443,2024-02-14,enterprise,CA,low
user_05444,2024-01-05,consumer,US,medium
user_05445,2024-01-31,small_business,US,low
user_05446,2024-02-22,small_business,UK,low
user_05447,2024-02-10,small_business,UK,medium
user_05448,2024-02-26,consumer,US,low
user_05449,2024-02-26,consumer,US,low
user_05450,2024-02-29,consumer,UK,high
user_05451,2024-02-23,small_business,US,low
user_05452,2024-01-06,consumer,CA,high
user_05453,2024-02-06,small_business,US,low
user_05454,2024-02-26,consumer,UK,medium
user_05455,2024-01-10,small_business,UK,low
user_05456,2024-02-09,consumer,US,low
user_05457,2024-01-07,consumer,UK,medium
user_05458,2024-02-08,consumer,UK,medium
user_05459,2024-02-07,consumer,CA,low
user_05460,2024-01-21,consumer,US,medium
user_05461,2024-01-20,small_business,UK,low
user_05462,2024-01-03,consumer,UK,medium
user_05463,2024-02-20,consumer,US,medium
user_05464,2024-01-22,small_business,CA,low
user_05465,2024-02-16,consumer,US,low
user_05466,2024-01-04,small_business,US,low
user_05467,2024-01-28,enterprise,US,high
user_05468,2024-01-12,consumer,US,low
user_05469,2024-02-07,consumer,CA,medium
user_05470,2024-02-20,consumer,UK,low
user_05471,2024-02-05,small_business,US,medium
user_05472,2024-02-16,consumer,CA,medium
user_05473,2024-02-10,consumer,US,medium
user_05474,2024-01-05,small_business,US,high
user_05475,2024-01-13,consumer,US,low
user_05476,2024-01-23,small_business,US,low
user_05477,2024-02-27,small_business,US,high
user_05478,2024-02-19,consumer,UK,low
user_05479,2024-01-30,small_business,US,medium
user_05480,2024-02-06,small_business,US,medium
user_05481,2024-01-25,consumer,US,medium
user_05482,2024-02-17,consumer,US,low
user_05483,2024-01-27,consumer,CA,low
user_05484,2024-02-20,consumer,US,medium
user_05485,2024-01-14,enterprise,CA,low
user_05486,2024-02-26,consumer,US,medium
user_05487,2024-02-17,consumer,UK,low
user_05488,2024-02-28,consumer,US,low
user_05489,2024-02-16,consumer,AU,low
user_05490,2024-02-23,small_business,US,high
user_05491,2024-02-05,small_business,US,low
user_05492,2024-02-08,consumer,AU,low
user_05493,2024-01-16,consumer,CA,high
user_05494,2024-02-25,consumer,US,medium
user_05495,2024-01-22,consumer,AU,high
user_05496,2024-01-21,consumer,UK,low
user_05497,2024-02-23,consumer,US,medium
user_05498,2024-01-21,enterprise,US,low
user_05499,2024-01-08,consumer,US,medium
user_05500,2024-02-18,small_business,US,medium
user_05501,2024-01-16,consumer,UK,low
user_05502,2024-02-28,consumer,US,low
user_05503,2024-02-24,small_business,US,medium
user_05504,2024-01-31,consumer,CA,low
user_05505,2024-02-11,small_business,US,medium
user_05506,2024-01-10,consumer,AU,low
user_05507,2024-02-01,consumer,AU,high
user_05508,2024-02-28,small_business,CA,low
user_05509,2024-02-03,consumer,CA,low
user_05510,2024-01-09,small_business,US,low
user_05511,2024-01-17,small_business,US,low
user_05512,2024-01-11,consumer,US,low
user_05513,2024-02-01,consumer,US,low
user_05514,2024-01-10,consumer,UK,low
user_05515,2024-01-22,consumer,US,medium
user_05516,2024-02-26,small_business,AU,low
user_05517,2024-01-17,consumer,CA,medium
user_05518,2024-01-04,consumer,US,low
user_05519,2024-02-17,small_business,US,low
user_05520,2024-02-21,consumer,US,low
user_05521,2024-02-16,small_business,CA,medium
user_05522,2024-01-25,consumer,UK,low
user_05523,2024-02-28,small_business,US,low
user_05524,2024-01-21,consumer,US,low
user_05525,2024-02-06,consumer,US,low
user_05526,2024-02-07,consumer,AU,low
user_05527,2024-02-18,consumer,US,low
user_05528,2024-01-01,enterprise,US,low
user_05529,2024-01-25,consumer,CA,medium
user_05530,2024-02-20,small_business,CA,low
user_05531,2024-02-05,consumer,CA,low
user_05532,2024-01-17,consumer,US,low
user_05533,2024-02-10,consumer,UK,low
user_05534,2024-01-24,consumer,US,low
user_05535,2024-01-02,consumer,US,medium
user_05536,2024-02-09,consumer,US,medium
user_05537,2024-01-15,small_business,US,low
user_05538,2024-02-01,consumer,US,low
user_05539,2024-02-08,consumer,CA,low
user_05540,2024-02-28,consumer,US,low
user_05541,2024-01-06,consumer,CA,high
user_05542,2024-01-01,small_business,US,medium
user_05543,2024-02-16,consumer,US,low
user_05544,2024-01-23,consumer,UK,high
user_05545,2024-02-27,consumer,UK,low
user_05546,2024-02-08,consumer,US,low
user_05547,2024-02-26,consumer,CA,low
user_05548,2024-01-17,consumer,US,low
user_05549,2024-02-03,consumer,CA,medium
user_05550,2024-02-28,consumer,US,medium
user_05551,2024-02-10,small_business,CA,medium
user_05552,2024-01-29,consumer,US,low
user_05553,2024-01-09,small_business,CA,medium
user_05554,2024-01-13,consumer,UK,medium
user_05555,2024-01-06,small_business,US,low
user_05556,2024-01-06,consumer,CA,low
user_05557,2024-01-20,consumer,US,medium
user_05558,2024-02-21,consumer,US,medium
user_05559,2024-02-22,consumer,CA,medium
user_05560,2024-01-03,consumer,US,low
user_05561,2024-01-17,consumer,US,low
user_05562,2024-02-18,consumer,US,medium
user_05563,2024-01-12,consumer,CA,medium
user_05564,2024-02-17,consumer,US,low
user_05565,2024-02-16,small_business,US,low
user_05566,2024-02-14,consumer,UK,high
user_05567,2024-02-24,consumer,CA,high
user_05568,2024-01-01,consumer,CA,medium
user_05569,2024-01-17,consumer,UK,low
user_05570,2024-01-03,consumer,UK,medium
user_05571,2024-01-26,small_business,US,low
user_05572,2024-01-15,consumer,US,medium
user_05573,2024-02-05,consumer,UK,low
user_05574,2024-02-01,consumer,AU,medium
user_05575,2024-02-01,consumer,UK,medium
user_05576,2024-01-04,small_business,US,medium
user_05577,2024-01-18,small_business,US,low
user_05578,2024-02-18,consumer,UK,low
user_05579,2024-01-19,consumer,UK,medium
user_05580,2024-02-12,consumer,UK,low
user_05581,2024-02-21,consumer,US,low
user_05582,2024-02-04,consumer,US,high
user_05583,2024-02-09,small_business,CA,low
user_05584,2024-01-14,consumer,UK,medium
user_05585,2024-02-27,consumer,US,low
user_05586,2024-02-02,consumer,US,medium
user_05587,2024-01-14,small_business,CA,medium
user_05588,2024-02-03,consumer,CA,medium
user_05589,2024-02-24,small_business,US,high
user_05590,2024-01-04,consumer,US,low
user_05591,2024-01-24,consumer,US,medium
user_05592,2024-02-28,small_business,US,medium
user_05593,2024-01-29,small_business,UK,low
user_05594,2024-01-19,consumer,US,low
user_05595,2024-01-06,consumer,UK,high
user_05596,2024-02-26,small_business,UK,low
user_05597,2024-02-02,consumer,US,low
user_05598,2024-02-18,consumer,US,low
user_05599,2024-02-09,small_business,US,low
user_05600,2024-01-19,consumer,US,medium
user_05601,2024-02-22,consumer,US,low
user_05602,2024-01-01,consumer,UK,low
user_05603,2024-01-05,consumer,CA,medium
user_05604,2024-01-27,consumer,UK,low
user_05605,2024-01-16,consumer,CA,medium
user_05606,2024-01-06,consumer,UK,medium
user_05607,2024-02-09,consumer,UK,medium
user_05608,2024-01-13,consumer,US,medium
user_05609,2024-02-17,consumer,AU,low
user_05610,2024-02-04,small_business,US,low
user_05611,2024-01-19,consumer,US,low
user_05612,2024-01-12,enterprise,US,low
user_05613,2024-01-16,consumer,AU,low
user_05614,2024-02-28,small_business,AU,low
user_05615,2024-02-12,consumer,UK,low
user_05616,2024-01-10,consumer,UK,low
user_05617,2024-01-25,small_business,US,low
user_05618,2024-01-20,small_business,AU,low
user_05619,2024-01-31,consumer,UK,low
user_05620,2024-01-04,small_business,CA,medium
user_05621,2024-02-13,consumer,US,medium
user_05622,2024-01-23,small_business,US,medium
user_05623,2024-01-02,consumer,CA,medium
user_05624,2024-02-25,consumer,US,medium
user_05625,2024-01-22,consumer,CA,medium
user_05626,2024-02-20,consumer,US,low
user_05627,2024-02-26,small_business,CA,low
user_05628,2024-02-06,consumer,US,medium
user_05629,2024-01-08,consumer,UK,low
user_05630,2024-01-07,consumer,US,low
user_05631,2024-01-14,consumer,UK,low
user_05632,2024-02-25,consumer,US,low
user_05633,2024-02-24,consumer,AU,medium
user_05634,2024-01-03,small_business,UK,low
user_05635,2024-02-19,consumer,US,low
user_05636,2024-01-16,consumer,CA,low
user_05637,2024-02-24,small_business,US,medium
user_05638,2024-01-19,consumer,US,medium
user_05639,2024-02-20,small_business,US,low
user_05640,2024-01-18,small_business,CA,medium
user_05641,2024-02-21,consumer,US,low
user_05642,2024-01-16,consumer,US,medium
user_05643,2024-01-08,consumer,CA,medium
user_05644,2024-02-29,consumer,CA,high
user_05645,2024-02-02,small_business,US,low
user_05646,2024-02-18,consumer,UK,low
user_05647,2024-01-12,consumer,CA,low
user_05648,2024-02-22,consumer,US,low
user_05649,2024-01-11,consumer,CA,low
user_05650,2024-01-05,consumer,US,low
user_05651,2024-01-27,small_business,UK,low
user_05652,2024-01-12,consumer,US,high
user_05653,2024-01-17,consumer,UK,low
user_05654,2024-01-06,consumer,US,high
user_05655,2024-02-02,small_business,UK,medium
user_05656,2024-01-05,consumer,US,medium
user_05657,2024-02-26,small_business,US,high
user_05658,2024-01-28,consumer,US,medium
user_05659,2024-01-14,small_business,CA,medium
user_05660,2024-01-05,consumer,US,low
user_05661,2024-02-23,consumer,US,low
user_05662,2024-02-25,consumer,US,high
user_05663,2024-02-28,consumer,UK,low
user_05664,2024-02-02,consumer,US,low
user_05665,2024-02-19,consumer,UK,medium
user_05666,2024-02-17,consumer,US,low
user_05667,2024-02-10,consumer,US,medium
user_05668,2024-01-19,small_business,US,low
user_05669,2024-01-22,consumer,CA,medium
user_05670,2024-01-05,small_business,US,low
user_05671,2024-02-28,consumer,US,high
user_05672,2024-01-02,consumer,US,low
user_05673,2024-01-30,consumer,UK,medium
user_05674,2024-02-16,consumer,US,low
user_05675,2024-02-08,enterprise,CA,low
user_05676,2024-01-04,consumer,US,low
user_05677,2024-02-02,small_business,US,low
user_05678,2024-01-13,small_business,US,medium
user_05679,2024-01-20,consumer,UK,low
user_05680,2024-02-23,small_business,UK,low
user_05681,2024-01-07,consumer,US,low
user_05682,2024-01-15,enterprise,CA,medium
user_05683,2024-01-23,small_business,US,low
user_05684,2024-01-14,consumer,UK,low
user_05685,2024-01-23,small_business,US,medium
user_05686,2024-01-19,consumer,US,high
user_05687,2024-02-23,consumer,CA,medium
user_05688,2024-01-29,consumer,CA,medium
user_05689,2024-02-25,consumer,US,low
user_05690,2024-01-20,consumer,US,medium
user_05691,2024-01-29,small_business,US,medium
user_05692,2024-01-24,consumer,UK,high
user_05693,2024-01-18,consumer,US,low
user_05694,2024-01-10,consumer,CA,high
user_05695,2024-02-10,consumer,US,low
user_05696,2024-02-26,small_business,US,medium
user_05697,2024-01-08,small_business,US,low
user_05698,2024-01-26,small_business,US,low
user_05699,2024-01-29,consumer,US,low
user_05700,2024-01-10,consumer,US,low
user_05701,2024-01-17,small_business,UK,medium
user_05702,2024-01-02,small_business,US,medium
user_05703,2024-01-06,consumer,UK,medium
user_05704,2024-02-27,consumer,US,low
user_05705,2024-01-05,small_business,AU,high
user_05706,2024-01-28,small_business,AU,medium
user_05707,2024-02-10,consumer,CA,low
user_05708,2024-01-05,small_business,UK,medium
user_05709,2024-01-18,consumer,US,low
user_05710,2024-01-26,consumer,UK,low
user_05711,2024-01-20,consumer,AU,low
user_05712,2024-02-10,consumer,US,low
user_05713,2024-02-18,consumer,US,low
user_05714,2024-01-27,consumer,US,low
user_05715,2024-02-18,consumer,US,high
user_05716,2024-01-12,small_business,US,low
user_05717,2024-01-07,enterprise,US,low
user_05718,2024-02-28,consumer,US,high
user_05719,2024-01-03,consumer,AU,low
user_05720,2024-01-10,small_business,US,medium
user_05721,2024-02-03,consumer,CA,low
user_05722,2024-01-25,small_business,US,low
user_05723,2024-02-04,small_business,US,low
user_05724,2024-01-16,consumer,US,high
user_05725,2024-01-02,small_business,US,low
user_05726,2024-02-29,small_business,US,low
user_05727,2024-01-24,consumer,US,high
user_05728,2024-01-10,consumer,US,high
user_05729,2024-02-07,consumer,UK,low
user_05730,2024-01-22,consumer,US,medium
user_05731,2024-01-26,consumer,US,low
user_05732,2024-02-12,consumer,UK,low
user_05733,2024-02-24,consumer,US,low
user_05734,2024-02-08,small_business,US,low
user_05735,2024-01-27,consumer,US,low
user_05736,2024-01-29,consumer,US,low
user_05737,2024-02-16,consumer,US,low
user_05738,2024-02-07,consumer,US,low
user_05739,2024-01-20,consumer,US,low
user_05740,2024-01-27,consumer,UK,high
user_05741,2024-02-10,consumer,US,medium
user_05742,2024-02-23,small_business,US,low
user_05743,2024-01-20,enterprise,CA,high
user_05744,2024-02-13,consumer,UK,low
user_05745,2024-01-19,consumer,US,low
user_05746,2024-01-20,consumer,CA,low
user_05747,2024-02-04,small_business,US,low
user_05748,2024-02-16,consumer,US,medium
user_05749,2024-01-02,small_business,AU,high
user_05750,2024-01-30,consumer,CA,low
user_05751,2024-02-22,consumer,US,low
user_05752,2024-02-03,consumer,UK,low
user_05753,2024-01-22,enterprise,UK,low
user_05754,2024-01-03,small_business,US,medium
