ticket_id,user_id,timestamp,issue_type,resolution_time
tkt_00865,user_03683,2024-05-01 04:00:00,charged_twice,20
tkt_00866,user_03688,2024-01-22 19:00:00,charged_twice,35
tkt_00867,user_03689,2024-02-18 16:00:00,charged_twice,49
tkt_00868,user_03698,2024-02-17 13:00:00,charged_twice,39
tkt_00869,user_03718,2024-03-23 13:00:00,charged_twice,40
tkt_00870,user_03723,2024-01-20 19:00:00,other,32
tkt_00871,user_03730,2024-06-01 23:00:00,fraud,64
tkt_00872,user_03739,2024-03-23 02:00:00,fraud,4
tkt_00873,user_03745,2024-03-26 14:00:00,fraud,45
tkt_00874,user_03756,2024-02-24 23:00:00,payment_failed,23
tkt_00875,user_03758,2024-02-22 02:00:00,fraud,47
tkt_00876,user_03766,2024-03-04 13:00:00,charged_twice,53
tkt_00877,user_03766,2024-02-10 21:00:00,payment_failed,42
tkt_00878,user_03784,2024-04-29 13:00:00,fraud,57
tkt_00879,user_03786,2024-01-30 11:00:00,payment_failed,10
tkt_00880,user_03786,2024-03-14 05:00:00,fraud,36
tkt_00881,user_03792,2024-04-11 11:00:00,fraud,33
tkt_00882,user_03793,2024-02-13 02:00:00,payment_failed,31
tkt_00883,user_03793,2024-02-12 04:00:00,other,53
tkt_00884,user_03799,2024-05-18 23:00:00,payment_failed,27
tkt_00885,user_03808,2024-03-02 03:00:00,charged_twice,62
tkt_00886,user_03808,2024-03-05 01:00:00,fraud,61
tkt_00887,user_03810,2024-03-21 12:00:00,payment_failed,64
tkt_00888,user_03812,2024-05-12 16:00:00,payment_failed,11
tkt_00889,user_03813,2024-05-04 12:00:00,other,66
tkt_00890,user_03815,2024-02-28 17:00:00,fraud,69
tkt_00891,user_03817,2024-05-29 20:00:00,payment_failed,39
tkt_00892,user_03817,2024-02-22 08:00:00,fraud,52
tkt_00893,user_03821,2024-03-12 10:00:00,fraud,30
tkt_00894,user_03824,2024-03-20 10:00:00,charged_twice,63
tkt_00895,user_03832,2024-05-03 02:00:00,fraud,23
tkt_00896,user_03837,2024-05-02 18:00:00,fraud,24
tkt_00897,user_03838,2024-03-23 16:00:00,charged_twice,69
tkt_00898,user_03842,2024-03-13 21:00:00,charged_twice,66
tkt_00899,user_03855,2024-03-06 02:00:00,payment_failed,32
tkt_00900,user_03867,2024-06-08 07:00:00,payment_failed,59
tkt_00901,user_03870,2024-01-16 17:00:00,fraud,34
tkt_00902,user_03873,2024-04-19 23:00:00,payment_failed,65
tkt_00903,user_03875,2024-05-02 16:00:00,charged_twice,35
tkt_00904,user_03882,2024-02-16 09:00:00,fraud,1
tkt_00905,user_03883,2024-02-03 05:00:00,charged_twice,34
tkt_00906,user_03883,2024-02-23 04:00:00,charged_twice,66
tkt_00907,user_03893,2024-02-28 05:00:00,charged_twice,62
tkt_00908,user_03895,2024-04-15 04:00:00,payment_failed,11
tkt_00909,user_03895,2024-03-15 14:00:00,payment_failed,60
tkt_00910,user_03899,2024-03-22 11:00:00,charged_twice,14
tkt_00911,user_03908,2024-02-17 16:00:00,payment_failed,28
tkt_00912,user_03909,2024-04-11 07:00:00,fraud,6
tkt_00913,user_03911,2024-03-15 17:00:00,charged_twice,29
tkt_00914,user_03918,2024-04-08 06:00:00,payment_failed,10
tkt_00915,user_03924,2024-05-09 10:00:00,charged_twice,25
tkt_00916,user_03933,2024-05-25 04:00:00,charged_twice,69
tkt_00917,user_03934,2024-02-28 08:00:00,fraud,31
tkt_00918,user_03940,2024-04-12 09:00:00,charged_twice,71
tkt_00919,user_03942,2024-03-15 21:00:00,charged_twice,10
tkt_00920,user_03943,2024-03-10 14:00:00,payment_failed,20
tkt_00921,user_03944,2024-02-06 23:00:00,payment_failed,71
tkt_00922,user_03946,2024-02-09 10:00:00,other,55
tkt_00923,user_03954,2024-03-05 07:00:00,fraud,32
tkt_00924,user_03969,2024-03-13 01:00:00,fraud,32
tkt_00925,user_03971,2024-02-04 20:00:00,payment_failed,26
tkt_00926,user_03972,2024-03-09 08:00:00,payment_failed,16
tkt_00927,user_03974,2024-06-03 04:00:00,payment_failed,9
tkt_00928,user_03993,2024-03-22 21:00:00,payment_failed,31
tkt_00929,user_04007,2024-02-10 05:00:00,payment_failed,2
tkt_00930,user_04017,2024-05-18 20:00:00,payment_failed,23
tkt_00931,user_04021,2024-03-03 05:00:00,charged_twice,53
tkt_00932,user_04022,2024-05-23 19:00:00,payment_failed,42
tkt_00933,user_04026,2024-04-27 04:00:00,charged_twice,22
tkt_00934,user_04028,2024-02-23 22:00:00,payment_failed,69
tkt_00935,user_04028,2024-02-26 13:00:00,fraud,41
tkt_00936,user_04035,2024-03-17 22:00:00,charged_twice,42
tkt_00937,user_04035,2024-02-15 09:00:00,charged_twice,57
tkt_00938,user_04037,2024-05-03 11:00:00,payment_failed,18
tkt_00939,user_04040,2024-04-23 15:00:00,fraud,66
tkt_00940,user_04042,2024-02-20 10:00:00,fraud,56
tkt_00941,user_04062,2024-03-26 14:00:00,other,23
tkt_00942,user_04065,2024-05-15 19:00:00,charged_twice,64
tkt_00943,user_04070,2024-04-06 06:00:00,other,52
tkt_00944,user_04073,2024-01-31 04:00:00,other,64
tkt_00945,user_04076,2024-04-24 17:00:00,charged_twice,69
tkt_00946,user_04077,2024-02-13 04:00:00,fraud,63
tkt_00947,user_04080,2024-05-03 21:00:00,charged_twice,49
tkt_00948,user_04083,2024-03-04 04:00:00,payment_failed,2
tkt_00949,user_04089,2024-06-02 09:00:00,payment_failed,39
tkt_00950,user_04090,2024-02-01 18:00:00,payment_failed,2
tkt_00951,user_04099,2024-05-04 02:00:00,other,25
tkt_00952,user_04107,2024-03-08 05:00:00,charged_twice,51
tkt_00953,user_04110,2024-05-09 09:00:00,fraud,33
tkt_00954,user_04129,2024-05-03 23:00:00,payment_failed,68
tkt_00955,user_04138,2024-02-27 09:00:00,charged_twice,21
tkt_00956,user_04147,2024-05-24 13:00:00,charged_twice,40
tkt_00957,user_04150,2024-04-23 00:00:00,payment_failed,67
tkt_00958,user_04156,2024-04-06 13:00:00,charged_twice,70
tkt_00959,user_04166,2024-02-27 13:00:00,fraud,62
tkt_00960,user_04177,2024-04-13 05:00:00,payment_failed,62
tkt_00961,user_04177,2024-05-02 15:00:00,charged_twice,36
tkt_00962,user_04181,2024-04-15 08:00:00,payment_failed,40
tkt_00963,user_04182,2024-03-12 04:00:00,charged_twice,14
tkt_00964,user_04182,2024-01-12 11:00:00,payment_failed,31
tkt_00965,user_04186,2024-03-19 17:00:00,charged_twice,9
tkt_00966,user_04188,2024-04-12 05:00:00,charged_twice,45
tkt_00967,user_04189,2024-04-08 03:00:00,payment_failed,38
tkt_00968,user_04191,2024-02-22 02:00:00,fraud,8
tkt_00969,user_04191,2024-03-21 20:00:00,payment_failed,34
tkt_00970,user_04193,2024-03-31 18:00:00,charged_twice,48
tkt_00971,user_04196,2024-04-12 12:00:00,charged_twice,31
tkt_00972,user_04203,2024-05-11 18:00:00,payment_failed,21
tkt_00973,user_04205,2024-03-31 05:00:00,fraud,68
tkt_00974,user_04212,2024-03-04 13:00:00,charged_twice,41
tkt_00975,user_04218,2024-05-03 18:00:00,payment_failed,51
tkt_00976,user_04223,2024-03-28 23:00:00,charged_twice,34
tkt_00977,user_04224,2024-05-20 10:00:00,payment_failed,22
tkt_00978,user_04227,2024-05-10 03:00:00,fraud,14
tkt_00979,user_04243,2024-04-17 02:00:00,other,15
tkt_00980,user_04243,2024-01-15 07:00:00,other,14
tkt_00981,user_04243,2024-01-29 04:00:00,payment_failed,4
tkt_00982,user_04247,2024-02-20 08:00:00,charged_twice,71
tkt_00983,user_04252,2024-01-27 11:00:00,charged_twice,10
tkt_00984,user_04254,2024-04-01 15:00:00,charged_twice,54
tkt_00985,user_04256,2024-04-27 13:00:00,payment_failed,38
tkt_00986,user_04257,2024-02-10 18:00:00,charged_twice,1
tkt_00987,user_04257,2024-04-07 08:00:00,charged_twice,50
tkt_00988,user_04258,2024-03-05 13:00:00,fraud,15
tkt_00989,user_04267,2024-03-20 12:00:00,charged_twice,45
tkt_00990,user_04272,2024-02-27 16:00:00,charged_twice,36
tkt_00991,user_04272,2024-04-18 12:00:00,payment_failed,34
tkt_00992,user_04276,2024-06-08 02:00:00,fraud,46
tkt_00993,user_04294,2024-04-09 02:00:00,other,25
tkt_00994,user_04298,2024-04-28 21:00:00,payment_failed,23
tkt_00995,user_04302,2024-03-05 05:00:00,fraud,36
tkt_00996,user_04314,2024-03-17 12:00:00,payment_failed,44
tkt_00997,user_04317,2024-05-10 11:00:00,payment_failed,12
tkt_00998,user_04320,2024-04-26 10:00:00,payment_failed,12
tkt_00999,user_04321,2024-04-15 09:00:00,charged_twice,10
tkt_01000,user_04321,2024-03-29 12:00:00,other,28
tkt_01001,user_04324,2024-03-25 13:00:00,payment_failed,55
tkt_01002,user_04328,2024-02-27 15:00:00,charged_twice,61
tkt_01003,user_04329,2024-02-03 03:00:00,payment_failed,25
tkt_01004,user_04330,2024-02-26 00:00:00,fraud,13
tkt_01005,user_04331,2024-03-28 07:00:00,charged_twice,14
tkt_01006,user_04334,2024-04-06 09:00:00,payment_failed,14
tkt_01007,user_04336,2024-01-27 14:00:00,payment_failed,39
tkt_01008,user_04337,2024-03-28 20:00:00,fraud,50
tkt_01009,user_04345,2024-06-10 20:00:00,other,1
tkt_01010,user_04348,2024-05-26 09:00:00,payment_failed,19
tkt_01011,user_04353,2024-03-29 03:00:00,fraud,30
tkt_01012,user_04354,2024-03-23 13:00:00,charged_twice,65
tkt_01013,user_04361,2024-03-04 09:00:00,fraud,35
tkt_01014,user_04362,2024-05-03 21:00:00,payment_failed,13
tkt_01015,user_04364,2024-04-15 20:00:00,payment_failed,16
tkt_01016,user_04370,2024-03-20 23:00:00,payment_failed,17
tkt_01017,user_04375,2024-04-19 19:00:00,payment_failed,11
tkt_01018,user_04381,2024-03-26 16:00:00,payment_failed,30
tkt_01019,user_04383,2024-02-12 18:00:00,other,52
tkt_01020,user_04388,2024-04-06 03:00:00,payment_failed,1
tkt_01021,user_04405,2024-05-03 10:00:00,payment_failed,41
tkt_01022,user_04417,2024-03-23 23:00:00,charged_twice,60
tkt_01023,user_04422,2024-03-10 13:00:00,other,58
tkt_01024,user_04423,2024-02-03 14:00:00,payment_failed,30
tkt_01025,user_04425,2024-05-07 00:00:00,payment_failed,36
tkt_01026,user_04426,2024-02-01 09:00:00,fraud,29
tkt_01027,user_04431,2024-03-01 12:00:00,charged_twice,41
tkt_01028,user_04438,2024-01-27 21:00:00,payment_failed,31
tkt_01029,user_04438,2024-04-11 16:00:00,charged_twice,59
tkt_01030,user_04438,2024-01-23 15:00:00,payment_failed,61
tkt_01031,user_04441,2024-04-26 22:00:00,charged_twice,33
tkt_01032,user_04456,2024-02-04 16:00:00,payment_failed,61
tkt_01033,user_04465,2024-06-04 15:00:00,fraud,67
tkt_01034,user_04467,2024-05-28 07:00:00,other,10
tkt_01035,user_04491,2024-04-18 19:00:00,fraud,37
tkt_01036,user_04494,2024-03-25 04:00:00,charged_twice,71
tkt_01037,user_04502,2024-04-30 08:00:00,charged_twice,54
tkt_01038,user_04504,2024-03-18 19:00:00,charged_twice,12
tkt_01039,user_04507,2024-03-17 17:00:00,payment_failed,25
tkt_01040,user_04514,2024-02-06 01:00:00,payment_failed,29
tkt_01041,user_04519,2024-01-13 19:00:00,fraud,20
tkt_01042,user_04523,2024-04-12 23:00:00,charged_twice,56
tkt_01043,user_04526,2024-03-10 09:00:00,charged_twice,10
tkt_01044,user_04527,2024-02-08 20:00:00,payment_failed,41
tkt_01045,user_04529,2024-05-27 09:00:00,charged_twice,30
tkt_01046,user_04538,2024-06-15 04:00:00,payment_failed,61
tkt_01047,user_04542,2024-05-01 02:00:00,charged_twice,26
tkt_01048,user_04544,2024-02-08 22:00:00,payment_failed,39
tkt_01049,user_04545,2024-03-15 03:00:00,fraud,50
tkt_01050,user_04546,2024-03-29 15:00:00,fraud,24
tkt_01051,user_04569,2024-04-08 14:00:00,fraud,35
tkt_01052,user_04570,2024-04-07 09:00:00,payment_failed,49
tkt_01053,user_04575,2024-02-28 01:00:00,fraud,42
tkt_01054,user_04576,2024-03-06 06:00:00,charged_twice,30
tkt_01055,user_04586,2024-04-04 19:00:00,payment_failed,16
tkt_01056,user_04586,2024-05-14 00:00:00,other,24
tkt_01057,user_04594,2024-03-04 18:00:00,payment_failed,8
tkt_01058,user_04594,2024-05-28 08:00:00,charged_twice,67
tkt_01059,user_04595,2024-03-13 22:00:00,charged_twice,11
tkt_01060,user_04606,2024-05-01 18:00:00,payment_failed,30
tkt_01061,user_04606,2024-03-05 13:00:00,charged_twice,16
tkt_01062,user_04611,2024-04-18 08:00:00,charged_twice,53
tkt_01063,user_04612,2024-02-15 01:00:00,charged_twice,52
tkt_01064,user_04616,2024-04-05 06:00:00,other,1
tkt_01065,user_04617,2024-04-09 23:00:00,payment_failed,50
tkt_01066,user_04619,2024-03-10 16:00:00,payment_failed,64
tkt_01067,user_04620,2024-03-31 21:00:00,payment_failed,39
tkt_01068,user_04621,2024-03-22 15:00:00,fraud,44
tkt_01069,user_04631,2024-03-06 05:00:00,payment_failed,59
tkt_01070,user_04631,2024-04-11 20:00:00,charged_twice,58
tkt_01071,user_04642,2024-06-04 09:00:00,payment_failed,3
tkt_01072,user_04648,2024-02-25 08:00:00,fraud,57
tkt_01073,user_04656,2024-05-03 09:00:00,charged_twice,31
tkt_01074,user_04658,2024-05-06 07:00:00,fraud,64
tkt_01075,user_04659,2024-01-30 11:00:00,fraud,58
tkt_01076,user_04660,2024-05-26 20:00:00,charged_twice,64
tkt_01077,user_04665,2024-01-26 19:00:00,charged_twice,19
tkt_01078,user_04665,2024-05-04 16:00:00,charged_twice,13
tkt_01079,user_04674,2024-05-09 16:00:00,charged_twice,36
tkt_01080,user_04676,2024-02-28 00:00:00,fraud,59
tkt_01081,user_04688,2024-03-08 11:00:00,fraud,53
tkt_01082,user_04699,2024-03-30 18:00:00,fraud,2
tkt_01083,user_04718,2024-04-30 16:00:00,payment_failed,53
tkt_01084,user_04719,2024-06-05 08:00:00,payment_failed,50
tkt_01085,user_04722,2024-05-19 00:00:00,charged_twice,41
tkt_01086,user_04726,2024-03-04 15:00:00,other,59
tkt_01087,user_04731,2024-02-25 17:00:00,charged_twice,33
tkt_01088,user_04731,2024-04-11 11:00:00,payment_failed,25
tkt_01089,user_04731,2024-03-10 22:00:00,payment_failed,64
tkt_01090,user_04739,2024-05-31 03:00:00,payment_failed,45
tkt_01091,user_04743,2024-02-22 13:00:00,other,7
tkt_01092,user_04743,2024-01-27 05:00:00,charged_twice,4
tkt_01093,user_04754,2024-04-10 23:00:00,fraud,62
tkt_01094,user_04754,2024-01-22 20:00:00,fraud,60
tkt_01095,user_04759,2024-03-20 04:00:00,payment_failed,25
tkt_01096,user_04767,2024-02-21 13:00:00,payment_failed,5
tkt_01097,user_04770,2024-05-13 19:00:00,other,21
tkt_01098,user_04774,2024-04-21 14:00:00,charged_twice,39
tkt_01099,user_04781,2024-04-28 09:00:00,payment_failed,50
tkt_01100,user_04782,2024-03-27 11:00:00,payment_failed,25
tkt_01101,user_04782,2024-05-12 12:00:00,charged_twice,28
tkt_01102,user_04793,2024-02-24 10:00:00,charged_twice,41
tkt_01103,user_04794,2024-03-03 08:00:00,fraud,3
tkt_01104,user_04796,2024-04-29 19:00:00,payment_failed,67
tkt_01105,user_04800,2024-04-27 21:00:00,payment_failed,52
tkt_01106,user_04801,2024-05-04 08:00:00,payment_failed,4
tkt_01107,user_04803,2024-02-10 20:00:00,charged_twice,58
tkt_01108,user_04804,2024-03-24 23:00:00,payment_failed,2
tkt_01109,user_04805,2024-03-01 10:00:00,fraud,12
tkt_01110,user_04812,2024-03-08 12:00:00,fraud,36
tkt_01111,user_04821,2024-01-31 16:00:00,charged_twice,59
tkt_01112,user_04824,2024-01-31 03:00:00,other,57
tkt_01113,user_04828,2024-05-06 00:00:00,fraud,68
tkt_01114,user_04848,2024-04-28 08:00:00,payment_failed,63
tkt_01115,user_04851,2024-03-10 03:00:00,fraud,19
tkt_01116,user_04852,2024-04-08 18:00:00,payment_failed,43
tkt_01117,user_04852,2024-03-17 12:00:00,payment_failed,60
tkt_01118,user_04865,2024-01-23 02:00:00,charged_twice,1
tkt_01119,user_04867,2024-01-19 09:00:00,charged_twice,24
tkt_01120,user_04869,2024-05-14 08:00:00,charged_twice,45
tkt_01121,user_04870,2024-04-08 07:00:00,fraud,59
tkt_01122,user_04870,2024-06-15 22:00:00,payment_failed,18
tkt_01123,user_04873,2024-04-09 06:00:00,payment_failed,7
tkt_01124,user_04882,2024-02-14 00:00:00,other,30
tkt_01125,user_04889,2024-04-30 11:00:00,charged_twice,59
tkt_01126,user_04889,2024-05-07 02:00:00,payment_failed,60
tkt_01127,user_04890,2024-04-24 11:00:00,charged_twice,52
tkt_01128,user_04895,2024-03-11 09:00:00,charged_twice,70
tkt_01129,user_04899,2024-02-15 16:00:00,charged_twice,38
tkt_01130,user_04899,2024-03-24 11:00:00,fraud,13
tkt_01131,user_04905,2024-03-08 07:00:00,charged_twice,62
tkt_01132,user_04905,2024-01-21 20:00:00,charged_twice,28
tkt_01133,user_04905,2024-03-18 23:00:00,payment_failed,12
tkt_01134,user_04906,2024-05-31 07:00:00,payment_failed,7
tkt_01135,user_04906,2024-05-30 08:00:00,payment_failed,63
tkt_01136,user_04908,2024-03-27 21:00:00,charged_twice,60
tkt_01137,user_04909,2024-05-30 14:00:00,other,35
tkt_01138,user_04920,2024-05-04 07:00:00,charged_twice,46
tkt_01139,user_04923,2024-03-25 10:00:00,payment_failed,55
tkt_01140,user_04927,2024-01-25 05:00:00,payment_failed,36
tkt_01141,user_04931,2024-03-25 22:00:00,other,5
tkt_01142,user_04939,2024-03-11 18:00:00,payment_failed,56
tkt_01143,user_04947,2024-04-11 05:00:00,charged_twice,28
tkt_01144,user_04950,2024-04-25 06:00:00,other,52
tkt_01145,user_04953,2024-03-23 17:00:00,charged_twice,65
tkt_01146,user_04956,2024-03-01 23:00:00,payment_failed,52
tkt_01147,user_04956,2024-05-30 23:00:00,fraud,54
tkt_01148,user_04957,2024-04-29 03:00:00,fraud,53
tkt_01149,user_04967,2024-05-10 16:00:00,payment_failed,10
tkt_01150,user_04968,2024-02-23 06:00:00,charged_twice,56
tkt_01151,user_04969,2024-04-21 05:00:00,other,28
tkt_01152,user_04976,2024-04-08 18:00:00,charged_twice,61
tkt_01153,user_04980,2024-05-04 11:00:00,charged_twice,46
tkt_01154,user_04983,2024-02-18 09:00:00,charged_twice,9
tkt_01155,user_04983,2024-02-12 06:00:00,other,70
tkt_01156,user_04984,2024-03-10 15:00:00,payment_failed,55
tkt_01157,user_04987,2024-06-04 16:00:00,fraud,48
tkt_01158,user_04988,2024-05-26 12:00:00,fraud,12
tkt_01159,user_04990,2024-02-01 07:00:00,payment_failed,66
tkt_01160,user_05001,2024-04-23 03:00:00,payment_failed,30
tkt_01161,user_05005,2024-03-27 08:00:00,payment_failed,3
tkt_01162,user_05006,2024-05-31 22:00:00,payment_failed,15
tkt_01163,user_05011,2024-05-11 22:00:00,fraud,51
tkt_01164,user_05018,2024-03-17 17:00:00,payment_failed,19
tkt_01165,user_05019,2024-02-28 01:00:00,fraud,67
tkt_01166,user_05031,2024-02-18 11:00:00,fraud,71
tkt_01167,user_05033,2024-02-28 02:00:00,charged_twice,3
tkt_01168,user_05038,2024-04-07 20:00:00,payment_failed,24
tkt_01169,user_05046,2024-02-23 22:00:00,charged_twice,24
tkt_01170,user_05058,2024-04-29 23:00:00,other,27
tkt_01171,user_05060,2024-04-16 06:00:00,fraud,9
tkt_01172,user_05062,2024-03-18 02:00:00,payment_failed,28
tkt_01173,user_05063,2024-05-29 08:00:00,payment_failed,37
tkt_01174,user_05063,2024-05-17 10:00:00,charged_twice,64
tkt_01175,user_05072,2024-04-14 12:00:00,fraud,16
tkt_01176,user_05076,2024-05-30 11:00:00,payment_failed,61
tkt_01177,user_05076,2024-04-18 22:00:00,payment_failed,37
tkt_01178,user_05079,2024-05-23 00:00:00,other,10
tkt_01179,user_05079,2024-04-29 20:00:00,charged_twice,22
tkt_01180,user_05084,2024-01-21 17:00:00,charged_twice,18
tkt_01181,user_05086,2024-04-22 23:00:00,payment_failed,21
tkt_01182,user_05088,2024-05-21 13:00:00,fraud,48
tkt_01183,user_05097,2024-03-25 07:00:00,payment_failed,28
tkt_01184,user_05098,2024-04-25 19:00:00,fraud,54
tkt_01185,user_05101,2024-02-14 06:00:00,fraud,15
tkt_01186,user_05108,2024-02-23 09:00:00,fraud,8
tkt_01187,user_05108,2024-02-29 16:00:00,charged_twice,12
tkt_01188,user_05110,2024-02-05 15:00:00,charged_twice,61
tkt_01189,user_05116,2024-01-25 01:00:00,payment_failed,31
tkt_01190,user_05116,2024-03-06 09:00:00,payment_failed,10
tkt_01191,user_05122,2024-02-04 19:00:00,fraud,3
tkt_01192,user_05129,2024-04-18 04:00:00,charged_twice,61
tkt_01193,user_05132,2024-04-24 02:00:00,charged_twice,68
tkt_01194,user_05139,2024-03-25 20:00:00,charged_twice,34
tkt_01195,user_05141,2024-05-12 07:00:00,payment_failed,5
tkt_01196,user_05143,2024-04-09 10:00:00,charged_twice,8
tkt_01197,user_05150,2024-02-06 13:00:00,charged_twice,69
tkt_01198,user_05154,2024-05-06 20:00:00,charged_twice,35
tkt_01199,user_05159,2024-02-11 08:00:00,fraud,17
tkt_01200,user_05171,2024-05-28 02:00:00,charged_twice,55
tkt_01201,user_05176,2024-04-21 22:00:00,other,58
tkt_01202,user_05180,2024-02-12 04:00:00,charged_twice,45
tkt_01203,user_05180,2024-02-05 10:00:00,payment_failed,62
tkt_01204,user_05186,2024-03-01 18:00:00,payment_failed,38
tkt_01205,user_05193,2024-04-12 19:00:00,other,59
tkt_01206,user_05199,2024-03-23 02:00:00,fraud,45
tkt_01207,user_05201,2024-05-11 03:00:00,fraud,31
tkt_01208,user_05201,2024-04-01 11:00:00,charged_twice,13
tkt_01209,user_05210,2024-02-10 23:00:00,other,28
tkt_01210,user_05213,2024-06-06 18:00:00,charged_twice,9
tkt_01211,user_05214,2024-03-15 04:00:00,charged_twice,54
tkt_01212,user_05224,2024-04-03 23:00:00,payment_failed,4
tkt_01213,user_05229,2024-03-16 01:00:00,other,5
tkt_01214,user_05234,2024-04-10 09:00:00,payment_failed,14
tkt_01215,user_05241,2024-04-10 23:00:00,payment_failed,58
tkt_01216,user_05242,2024-02-22 06:00:00,charged_twice,65
tkt_01217,user_05242,2024-01-28 21:00:00,payment_failed,64
tkt_01218,user_05245,2024-04-22 10:00:00,charged_twice,22
tkt_01219,user_05251,2024-02-22 14:00:00,fraud,25
tkt_01220,user_05256,2024-04-10 18:00:00,fraud,1
tkt_01221,user_05265,2024-03-28 01:00:00,charged_twice,43
tkt_01222,user_05265,2024-01-29 13:00:00,payment_failed,18
tkt_01223,user_05267,2024-03-25 07:00:00,fraud,35
tkt_01224,user_05270,2024-05-21 01:00:00,payment_failed,29
tkt_01225,user_05272,2024-03-27 19:00:00,charged_twice,8
tkt_01226,user_05273,2024-02-25 07:00:00,charged_twice,40
tkt_01227,user_05284,2024-05-29 18:00:00,payment_failed,28
tkt_01228,user_05291,2024-03-01 15:00:00,fraud,43
tkt_01229,user_05293,2024-04-19 17:00:00,other,14
tkt_01230,user_05295,2024-03-13 11:00:00,charged_twice,18
tkt_01231,user_05295,2024-03-07 09:00:00,payment_failed,66
tkt_01232,user_05296,2024-03-30 13:00:00,payment_failed,18
tkt_01233,user_05298,2024-04-26 12:00:00,charged_twice,4
tkt_01234,user_05299,2024-01-14 10:00:00,charged_twice,57
tkt_01235,user_05299,2024-01-22 05:00:00,charged_twice,17
tkt_01236,user_05302,2024-04-03 20:00:00,other,30
tkt_01237,user_05303,2024-03-17 22:00:00,payment_failed,9
tkt_01238,user_05304,2024-04-22 04:00:00,fraud,15
tkt_01239,user_05307,2024-04-06 16:00:00,payment_failed,41
tkt_01240,user_05309,2024-04-18 09:00:00,charged_twice,32
tkt_01241,user_05313,2024-04-30 11:00:00,charged_twice,16
tkt_01242,user_05319,2024-05-22 03:00:00,charged_twice,28
tkt_01243,user_05321,2024-06-08 05:00:00,payment_failed,22
tkt_01244,user_05322,2024-02-09 23:00:00,payment_failed,44
tkt_01245,user_05328,2024-04-03 20:00:00,payment_failed,34
tkt_01246,user_05328,2024-03-02 04:00:00,charged_twice,60
tkt_01247,user_05332,2024-05-13 06:00:00,fraud,17
tkt_01248,user_05335,2024-02-25 04:00:00,fraud,10
tkt_01249,user_05341,2024-02-06 18:00:00,payment_failed,54
tkt_01250,user_05348,2024-02-15 11:00:00,charged_twice,63
tkt_01251,user_05365,2024-04-19 17:00:00,charged_twice,17
tkt_01252,user_05368,2024-03-05 22:00:00,charged_twice,23
tkt_01253,user_05369,2024-04-23 20:00:00,charged_twice,2
tkt_01254,user_05374,2024-03-01 00:00:00,other,48
tkt_01255,user_05377,2024-04-07 14:00:00,fraud,4
tkt_01256,user_05378,2024-06-04 23:00:00,fraud,48
tkt_01257,user_05378,2024-03-30 10:00:00,payment_failed,62
tkt_01258,user_05381,2024-03-22 13:00:00,payment_failed,48
tkt_01259,user_05395,2024-04-22 04:00:00,fraud,57
tkt_01260,user_05397,2024-04-09 02:00:00,charged_twice,60
tkt_01261,user_05407,2024-04-04 08:00:00,fraud,19
tkt_01262,user_05413,2024-04-25 16:00:00,charged_twice,60
tkt_01263,user_05413,2024-05-28 11:00:00,charged_twice,14
tkt_01264,user_05416,2024-02-20 10:00:00,charged_twice,67
tkt_01265,user_05420,2024-02-25 23:00:00,other,36
tkt_01266,user_05421,2024-02-09 07:00:00,payment_failed,57
tkt_01267,user_05423,2024-05-14 09:00:00,fraud,32
tkt_01268,user_05424,2024-03-18 10:00:00,charged_twice,59
tkt_01269,user_05431,2024-03-28 08:00:00,charged_twice,45
tkt_01270,user_05439,2024-05-19 10:00:00,payment_failed,15
tkt_01271,user_05443,2024-03-30 06:00:00,charged_twice,64
tkt_01272,user_05444,2024-04-08 06:00:00,fraud,16
tkt_01273,user_05452,2024-02-06 17:00:00,other,66
tkt_01274,user_05457,2024-02-13 22:00:00,other,64
tkt_01275,user_05462,2024-02-17 04:00:00,other,70
tkt_01276,user_05477,2024-04-17 01:00:00,charged_twice,68
tkt_01277,user_05479,2024-05-17 11:00:00,payment_failed,37
tkt_01278,user_05489,2024-05-30 21:00:00,payment_failed,17
tkt_01279,user_05491,2024-05-13 17:00:00,other,33
tkt_01280,user_05494,2024-03-12 21:00:00,payment_failed,42
tkt_01281,user_05499,2024-04-22 19:00:00,payment_failed,9
tkt_01282,user_05502,2024-05-27 16:00:00,charged_twice,25
tkt_01283,user_05507,2024-05-13 01:00:00,charged_twice,53
tkt_01284,user_05513,2024-05-25 13:00:00,payment_failed,36
tkt_01285,user_05520,2024-05-02 14:00:00,fraud,20
tkt_01286,user_05529,2024-05-04 21:00:00,other,61
tkt_01287,user_05535,2024-03-08 09:00:00,payment_failed,7
tkt_01288,user_05547,2024-05-04 23:00:00,charged_twice,54
tkt_01289,user_05552,2024-02-25 13:00:00,payment_failed,53
tkt_01290,user_05554,2024-03-14 09:00:00,charged_twice,17
tkt_01291,user_05554,2024-01-24 17:00:00,fraud,61
tkt_01292,user_05559,2024-05-09 23:00:00,fraud,53
tkt_01293,user_05572,2024-03-09 03:00:00,charged_twice,31
tkt_01294,user_05575,2024-03-17 06:00:00,payment_failed,64
tkt_01295,user_05578,2024-04-09 03:00:00,fraud,57
tkt_01296,user_05580,2024-05-12 02:00:00,charged_twice,62
tkt_01297,user_05583,2024-03-13 07:00:00,charged_twice,27
tkt_01298,user_05584,2024-02-10 12:00:00,fraud,16
